"COUNTY_NAME","ENTITY_CD","ENTITY_NAME","DISTRICT_NAME","PROF_LEVEL","PER_FREE_LUNCH","PER_REDUCED_LUNCH","PER_LEP","PER_AM_IND","PER_BLACK","PER_HISP","PER_ASIAN","PER_WHITE","PER_Multi","PER_SWD","PER_FEMALE","PER_ECDIS","PER_SUSPENSIONS","MEAN_CLASS_SIZE","MEAN_ENROLL","PER_NOT_HQ","STUD_TEACH_RATIO","PER_HS_DEGREE","MEAN_INC","EXP_PER_ST","MEAN_TEACH_SCORE","CHARTER","VIOL_CRIME_PER_CITIZEN","PROP_CRIME_PER_CITIZEN","TOTAL_DIST_POP"
"WARREN","630902030004","WILLIAM H BARTON INTERMEDIATE SCHOOL","QUEENSBURY UNION FREE SCHOOL DISTRICT","Not Proficient",27.667,4.333,0.333,0,1.333,2,1,93.333,2.333,14.667,48,34.333,2,22.333,494,0,15.122,26.555,138598.649,105396.761,82.264,0,0.00129099844402335,0.0167614117792054,21897
"CAYUGA","050701040005","SOUTHERN CAYUGA  7-12 SECONDARY SCHOOL","SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT","Not Proficient",31,6.333,1.667,0,1,5.667,1,91.667,0.333,10.333,46.667,39.667,4.667,17.31,297.667,1.333,10.384,26.249,3818.321,55730.123,93.067,0,0.0022390617265146,0.0164984831753043,6342
"BRONX","321100010194","PS/MS 194","NEW YORK CITY GEOGRAPHIC DISTRICT #11","Not Proficient",67.333,1,14.667,1.333,8.333,54.333,31.333,4.667,0,15.667,48.667,68.667,0.333,31.867,1257.667,5.333,15.092,22.81,108774.01,20681045.057,83.73,0,0.00911660408481436,0.0160715764710795,8461961
"FULTON","171102040003","BROADALBIN-PERTH MIDDLE SCHOOL","BROADALBIN-PERTH CENTRAL SCHOOL DISTRICT","Not Proficient",33.667,7,0,0,2,2.667,0.333,94.333,0.667,10.667,49.667,42.333,3.667,19.833,422.667,4.333,13.489,22.031,136816.337,72170.347,83.895,0,0.00189697405013168,0.0222995745621305,10539
"ONONDAGA","421501060013","SOULE ROAD ELEMENTARY SCHOOL","LIVERPOOL CENTRAL SCHOOL DISTRICT","Not Proficient",16.667,5,0,0,3.667,4,2.333,86.333,4,14,49.333,23.667,1.333,22,375,0,12.64,22.756,180390.639,376797.333,91.652,0,0.00313128939215896,0.0227317594274116,51518
"FULTON","170901040001","NORTHVILLE HIGH SCHOOL","NORTHVILLE CENTRAL SCHOOL DISTRICT","Not Proficient",43.333,10,0,0.667,0,1,0,96.667,1.333,13.333,50.333,56.333,9.333,25.556,259.333,1,11.612,7.442,118424.408,35807.198,84.5,0,0.00189697405013168,0.0222995745621305,2788
"SULLIVAN","591302040004","LIVINGSTON MANOR HIGH SCHOOL","LIVINGSTON MANOR CENTRAL SCHOOL DISTRICT","Not Proficient",40,7.667,0.667,0,3.333,12,1.667,82.333,1,12.333,45,49.333,13.667,16.214,198.667,2,9.613,28.006,162270.572,73605.705,95.016,0,0.00242422643699385,0.0165739006568361,3421
"RICHMOND","353100010042","PS 42 ELTINGVILLE","NEW YORK CITY GEOGRAPHIC DISTRICT #31","Not Proficient",26,9.667,3,0,0.667,12,3.667,82.333,1,24.667,49,35.667,0,27.333,732,1.333,12.477,24.559,77715.843,35532596.995,86.49,0,0.00350288597239946,0.0117805139819658,8461961
"SUFFOLK","580504030005","SAYVILLE MIDDLE SCHOOL","SAYVILLE UNION FREE SCHOOL DISTRICT","Not Proficient",6.667,2.667,0,0,0.667,5,2,91.667,1,14,46.667,8.667,1.333,25,731.667,0,12.688,24.648,193811.833,114933.485,87.419,0,0.00122526082516204,0.0147749527744588,18261
"SARATOGA","520302060006","ORENDA ELEMENTARY SCHOOL","SHENENDEHOWA CENTRAL SCHOOL DISTRICT","Not Proficient",12.333,2.333,1,0,1.667,5.667,6.667,82,4.333,8.667,48,16,0.667,23,511,0,13.936,11.167,62541.066,298739.726,89.617,0,0.00100120482463355,0.0119477701852585,65285
"WESTCHESTER","660900010022","DAVIS MIDDLE SCHOOL","MOUNT VERNON SCHOOL DISTRICT","Not Proficient",70,7.333,9,0,68,24.333,1,6.333,0,23.667,47.333,77,17,23.667,595.333,1.667,11.449,17.502,159745.445,384989.362,75.667,0,0.00217533730418714,0.0107248132278337,68217
"SULLIVAN","591401060003","GEORGE L COOKE SCHOOL","MONTICELLO CENTRAL SCHOOL DISTRICT","Not Proficient",67.333,3.667,5.667,0,20.667,35.333,1.333,36,6.667,14.667,50.333,77.667,3.333,21.333,451.667,0.667,10.265,20.851,101248.879,171405.166,83.24,0,0.00242422643699385,0.0165739006568361,21533
"ONONDAGA","421800010021","FRANKLIN ELEMENTARY SCHOOL","SYRACUSE CITY SCHOOL DISTRICT","Not Proficient",87.333,1.667,30.333,0.667,31,8.333,26.333,25.333,8.667,16.333,49.667,90,4.667,23.667,539.667,0.667,11.089,10.416,67331.404,790638.048,88.229,0,0.00313128939215896,0.0227317594274116,144350
"QUEENS","342400010071","PS 71 FOREST","NEW YORK CITY GEOGRAPHIC DISTRICT #24","Not Proficient",72.333,9.667,14.667,0,1,56.667,3,39.333,0,17,48,81.667,0,26.333,743.333,0,11.862,17.708,95484.498,34990844.395,85.439,0,0.00464932850969108,0.0126289441911748,8461961
"ONEIDA","412901040003","ORISKANY JUNIOR-SENIOR HIGH SCHOOL","ORISKANY CENTRAL SCHOOL DISTRICT","Not Proficient",21,6.667,0,0,0,2,1.333,92,4.333,7.667,48,30.333,2.667,16.833,300.333,1.333,10.6,41.065,133450.23,40508.324,83.833,0,0.00259900883800428,0.0207680217128035,4658
"KINGS","333200010383","JHS 383 PHILIPPA SCHUYLER","NEW YORK CITY GEOGRAPHIC DISTRICT #32","Not Proficient",69,8.667,1.667,0.333,47.667,44,5.667,2,0,10,56.333,77.667,0.667,29.5,927.333,6.333,17.497,28.686,99775.585,28048016.894,86.94,0,0.00627668927886969,0.014459509017006,8461961
"ONONDAGA","421800010031","HURLBUT W SMITH K-8 SCHOOL","SYRACUSE CITY SCHOOL DISTRICT","Not Proficient",73,3.333,19,0,63.333,6.333,9.333,17.333,3.667,17.667,48,78,14,25.35,757,0.667,12.08,28.298,125357.39,563647.292,94.739,0,0.00313128939215896,0.0227317594274116,144350
"TOMPKINS","610600010007","ENFIELD SCHOOL","ITHACA CITY SCHOOL DISTRICT","Not Proficient",63,4.333,0,0.667,7.333,4.667,1.333,75.667,11.333,17.333,48.667,71,3.333,16,164,0,6.74,40.036,193034.543,705323.171,87.409,0,0.00121801511489623,0.0209556143783328,67706
"SULLIVAN","590501060002","FALLSBURG JUNIOR SENIOR HIGH SCHOOL","FALLSBURG CENTRAL SCHOOL DISTRICT","Not Proficient",52.333,3.667,8,0.333,12.667,41.333,2,41.667,2,15.667,48.333,66.333,10.667,18.976,581,0,10.437,31.525,70873.108,71256.454,83.648,0,0.00242422643699385,0.0165739006568361,10980
"SUFFOLK","581005020003","SOUTHOLD JUNIOR-SENIOR HIGH SCHOOL","SOUTHOLD UNION FREE SCHOOL DISTRICT","Not Proficient",18.333,2.667,5.667,0,1,15.333,1.667,81,1,15.667,44,21,4.667,18.952,420.333,2.333,10.597,27.777,96042.209,65062.649,99.404,0,0.00122526082516204,0.0147749527744588,6714
"BRONX","320900010114","PS 114 LUIS LORENS TORRES SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT # 9","Not Proficient",96,2.667,32,1,22.333,71,4.333,1.333,0.333,20,47.333,98.333,0,28.667,695,12.333,12.485,21.484,118938.979,37424260.432,86.13,0,0.00911660408481436,0.0160715764710795,8461961
"SUFFOLK","580235060003","BROOKHAVEN ELEMENTARY SCHOOL","SOUTH COUNTRY CENTRAL SCHOOL DISTRICT","Not Proficient",46.667,4.667,13,0.667,15,35.333,2.667,41.667,4,13.333,48,58.667,2.667,19.333,437.667,1.667,7.958,20.118,107330.425,260083.778,89.291,0,0.00122526082516204,0.0147749527744588,31265
"MONROE","261301060008","NORTHSIDE SCHOOL","FAIRPORT CENTRAL SCHOOL DISTRICT","Not Proficient",18.667,3.333,0,0,6,5,2.667,84,2.333,12.333,47.667,24.667,1.333,22,672,0,13.263,26.639,159333.392,166566.964,78.165,0,0.0033319274567693,0.0240602427005643,40077
"WESTCHESTER","661500010001","HILLCREST SCHOOL","PEEKSKILL CITY SCHOOL DISTRICT","Not Proficient",74.333,9.333,19.333,0,22,66.667,1.333,8.333,1.333,16.333,50,83.667,3,25,489,0,17.058,17.47,66668.753,167114.519,95.013,0,0.00217533730418714,0.0107248132278337,23977
"CLINTON","090501040007","NORTHEASTERN CLINTON MIDDLE SCHOOL","NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT","Not Proficient",39,7.333,0,0.667,1,2,0.667,95,0.667,18.667,47.667,48.333,6.667,21.556,305,5.667,15.776,42.482,123045.895,85544.262,84.721,0,0.00138641801116496,0.0153806514937734,8741
"ULSTER","621801060006","JOHN G BORDEN MIDDLE SCHOOL","WALLKILL CENTRAL SCHOOL DISTRICT","Not Proficient",26.333,6.667,2,0,9.667,19,1,69.333,0.667,13.667,47,36.667,5,22.767,476.667,1.333,11.44,22.662,136923.58,135532.867,84.879,0,0.00163208775380183,0.0150322705742223,20620
"KINGS","331900010089","PS 89 CYPRESS HILLS","NEW YORK CITY GEOGRAPHIC DISTRICT #19","Not Proficient",90.333,5,45.333,1,2.333,95.667,1,0,0,25.333,52.667,95.667,1,26.183,384.667,18,10.212,12.801,132883.64,67616623.05,80.417,0,0.00627668927886969,0.014459509017006,8461961
"NASSAU","280204020004","PARK AVENUE SCHOOL","NORTH BELLMORE UNION FREE SCHOOL DISTRICT","Not Proficient",3,1.333,1.667,0,1.333,5,7.667,82,3.333,11.667,50.667,5.333,0,20.667,305.333,0,13.672,27.247,108636.923,164423.581,87.833,0,0.00141715697438313,0.0106720145400836,3995102.01180043
"WESTCHESTER","660801060005","COLUMBUS ELEMENTARY SCHOOL","MOUNT PLEASANT CENTRAL SCHOOL DISTRICT","Not Proficient",8.333,2,1.333,0,0,10,4.667,85,1,15.667,46.333,11,0.667,22.667,447.667,0,11.781,15.574,137715.002,114127.327,84.76,0,0.00217533730418714,0.0107248132278337,13031
"CAYUGA","050401040001","CATO-MERIDIAN ELEMENTARY SCHOOL","CATO-MERIDIAN CENTRAL SCHOOL DISTRICT","Not Proficient",35.333,9.333,0,0,0.333,1.667,0.333,93.333,4,12,47.333,50.667,1.333,18,264.333,1.333,9.221,37.333,110505.941,69495.586,90.071,0,0.0022390617265146,0.0164984831753043,5802
"CAYUGA","051901040006","UNION SPRINGS MIDDLE SCHOOL","UNION SPRINGS CSD","Not Proficient",28,6,1,0,4,1,1,92,1,16,48,35,2.771,16,134,0,22.333,30.337,100694.166,6923865.433,92.364,0,0.0022390617265146,0.0164984831753043,2229031.00163235
"KINGS","331600860860","EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT",NA,"Not Proficient",59,10.667,1.667,0.667,89.333,7,2,1,0.667,16,0,73.333,14.333,25.544,632,34.333,10.834,18.1,218446.196,32925.633,84.591,1,0.00627668927886969,0.014459509017006,5025495.9897275
"QUEENS","343000010070","PS 70","NEW YORK CITY GEOGRAPHIC DISTRICT #30","Not Proficient",75.333,7.667,23.667,0.667,2,42.667,18.333,35,1,15.667,47,82.667,0,26.333,739.667,6.333,12.328,20.043,136974.966,35164300.586,88.363,0,0.00464932850969108,0.0126289441911748,8461961
"DELAWARE","120401040001","CHARLOTTE VALLEY SCHOOL","CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT","Not Proficient",51,10.667,0,0,1,1.333,0,96,1.667,13.333,53.667,65.333,6,21.769,332.667,5.667,9.156,43.242,237626.838,27087.174,83.143,0,0.00150172117039587,0.0135800344234079,2988
"OSWEGO","461901040002","SANDY CREEK ELEMENTARY SCHOOL","SANDY CREEK CENTRAL SCHOOL DISTRICT","Not Proficient",49.333,10,0,0.333,1,1,0.667,96,1.667,13,48.667,62,0.667,18,289,0,7.882,24.963,92316.696,72013.841,97.994,0,0.00174421016819762,0.018001377444757,5835
"ERIE","141800010005","LACKAWANNA MIDDLE SCHOOL","LACKAWANNA CITY SCHOOL DISTRICT","Not Proficient",73.667,9,14.333,0.333,18,14,1,66.333,0.333,23.667,45.667,87.333,18,23.333,328.667,0.333,17.927,17.724,53270.453,144970.588,83.509,0,0.0041347794072196,0.0247089073220775,17992
"NASSAU","280404030002","GUGGENHEIM ELEMENTARY SCHOOL","PORT WASHINGTON UNION FREE SCHOOL DISTRICT","Not Proficient",15,2.667,13.333,0,1,20.333,12,64,3,16.667,45,17.333,2,23.667,443.667,0,10.563,18,190638,324087.904,88.652,0,0.00141715697438313,0.0106720145400836,31299
"NASSAU","280517030004","FORK LANE SCHOOL","HICKSVILLE UNION FREE SCHOOL DISTRICT","Not Proficient",18.333,5.333,5.667,0,1.333,19,27.667,47.667,4.333,12.333,49.667,26.667,0,21,215.333,0,11.745,27.568,69217.755,559982.972,95.062,0,0.00141715697438313,0.0106720145400836,41387
"TOMPKINS","610327020002","GEORGE JUNIOR REPUBLIC SCHOOL","GEORGE JUNIOR REPUBLIC UNION FREE SCHOOL DISTRICT","Not Proficient",78,0.333,0,1,26,7,0.333,63,3.333,75,13,79,0,5.042,177.333,11.667,4.29,26.99,146514.376,83718.045,89.11,0,0.00121801511489623,0.0209556143783328,4757195.80616263
"BRONX","321100010566","PELHAM GARDENS MIDDLE SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT #11","Not Proficient",69,5,7.333,1,67,27.333,2.667,1.667,0.333,24.667,52,74.667,2.667,25.875,407,19.667,13.875,34.418,106607.477,63906292.383,82.182,0,0.00911660408481436,0.0160715764710795,8461961
"NASSAU","280517030013","EAST STREET SCHOOL","HICKSVILLE UNION FREE SCHOOL DISTRICT","Not Proficient",33.333,7,18,0,2,37.667,30.333,25.333,4.667,6.667,51.333,44.333,0,22.333,331,0,12.412,39.473,89898.883,364299.094,91.147,0,0.00141715697438313,0.0106720145400836,41387
"CATTARAUGUS","040901040001","ELLICOTTVILLE ELEMENTARY SCHOOL","ELLICOTTVILLE CENTRAL SCHOOL DISTRICT","Not Proficient",27.333,6,0,3.333,0,2.667,2,89.667,2.333,7.333,52,36.333,0.333,18,213.333,0,9.552,36.07,97413.608,50892.188,85.189,0,0.00163299620411179,0.0158663032124933,3599
"KINGS","331300010691","FORT GREEN PREPARATORY ACADEMY","NEW YORK CITY GEOGRAPHIC DISTRICT #13","Not Proficient",73.667,6,6,0.667,69,25.333,2,2.667,0,22.333,44.333,79.667,3.667,27.333,244,14,11.619,27.686,196150.653,106597790.984,79.227,0,0.00627668927886969,0.014459509017006,8461961
"QUEENS","342700010273","PS 273","NEW YORK CITY GEOGRAPHIC DISTRICT #27","Not Proficient",89.667,5.333,12.667,2.333,10.667,67,14.667,4.667,0,18.333,44,95.333,0,21.667,225.667,0,9.956,28.975,129847.527,115257877.4,86.5,0,0.00464932850969108,0.0126289441911748,8461961
"CHAUTAUQUA","060701040003","CLYMER CENTRAL SCHOOL","CLYMER CENTRAL SCHOOL DISTRICT","Not Proficient",36.333,7.333,0,0,1,0.667,1,94,3.333,14.667,52.333,44.667,2,15.931,387.333,5.333,9.008,33.514,136086.434,25089.501,89.085,0,0.00246834866563439,0.0226978777666454,3016
"WASHINGTON","641001040002","FLOYD HARWOOD ELEMENTARY SCHOOL","HARTFORD CENTRAL SCHOOL DISTRICT","Not Proficient",40.5,8,0,0,0.5,3.5,0,95,1.5,23.5,44,53.5,2,15.5,162.5,0,9.028,36.47,67779.906,59913.846,86.129,0,0.00124549747858801,0.00906427599455695,2716
"ALBANY","010623060002","BLUE CREEK SCHOOL","NORTH COLONIE CSD","Not Proficient",18,2,5.667,0,3.667,4.667,18.667,68,5.333,20,46.667,24,0.667,24,430.667,0,11.536,17.501,77801.701,226982.972,95.55,0,0.00344732389059765,0.0256382940716033,6344505.66659052
"ORANGE","440102060001","LITTLE BRITAIN ELEMENTARY SCHOOL","WASHINGTONVILLE CENTRAL SCHOOL DISTRICT","Not Proficient",14.333,8,0,0,6.667,16,3,70.667,3.333,8.667,48.333,26,0.333,22.333,477.333,0,15.398,6.633,56014.729,172081.006,87.977,0,0.00233466758097182,0.0177236991085525,23473
"JEFFERSON","222201060011","CARTHAGE MIDDLE SCHOOL","CARTHAGE CENTRAL SCHOOL DISTRICT","Not Proficient",29.667,12,0.667,0.667,7,9,2,74.333,7,20.333,50.333,47.667,3.333,21.85,1007,0.667,12.966,25.492,108900.267,55376.365,93.08,0,0.00178017394842582,0.0187392977637624,18149
"DUTCHESS","131201040003","PAWLING MIDDLE SCHOOL","PAWLING CENTRAL SCHOOL DISTRICT","Not Proficient",15,5.667,0.667,0,1,11.333,2.667,84.333,1,16.333,47,22.333,0.667,20.167,383.333,0,12.366,30.784,102492.113,87213.913,92.083,0,0.00189317517446478,0.0129953870330005,8739
"HERKIMER","211701040001","OWEN D YOUNG CENTRAL SCHOOL","VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT","Not Proficient",38.667,9,0.667,0,1,1.667,0,97.667,0.333,9,48.333,37.333,4,13.435,168.333,1.333,9.182,10.4,56163,35275.248,96.332,0,0.00191950659240379,0.0154504547027912,1543
"MONROE","261600010044","SCHOOL 44-LINCOLN PARK","ROCHESTER CITY SCHOOL DISTRICT","Not Proficient",89.667,1.667,8,0,80.667,6.333,6.667,6.333,0,16.333,51.333,94.667,3,18.778,249.667,0,9.855,26.99,204928.385,3460309.746,75.926,0,0.0033319274567693,0.0240602427005643,210291
"WESTCHESTER","660101030001","INCREASE MILLER ELEMENTARY SCHOOL","KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT","Not Proficient",2.333,0.667,1.667,0,0,8.667,3.667,81.333,5.667,21.667,49.667,4.333,0.333,20.667,360.333,0,11.26,23.682,119832.672,318593.895,87.086,0,0.00217533730418714,0.0107248132278337,18366
"QUEENS","342400010307","PIONEER ACADEMY","NEW YORK CITY GEOGRAPHIC DISTRICT #24","Not Proficient",93.667,4,35.667,0,1.333,93.333,3.667,1,0,18.333,50.333,97.667,0,29.333,863.333,14.667,14,29.826,91840.722,30127252.124,84.509,0,0.00464932850969108,0.0126289441911748,8461961
"NIAGARA","401501060003","WILSON HIGH SCHOOL","WILSON CENTRAL SCHOOL DISTRICT","Not Proficient",25.667,10.667,1,0.667,1,3,0,94,1.667,15,48,37.667,5.667,18.292,714.333,0.667,12.532,25.435,107476.03,32293.047,96.312,0,0.0201076253172572,0.0939633382386482,8497
"NASSAU","280208860024","ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"Not Proficient",73.333,9.667,4,0,82.333,11,0.667,6,0,5,51,80.667,6.667,24.35,555,0,17.903,29.504,116552.636,37493.694,77.298,1,0.00141715697438313,0.0106720145400836,1528465.00435039
"ONONDAGA","421501060005","LIVERPOOL MIDDLE SCHOOL","LIVERPOOL CENTRAL SCHOOL DISTRICT","Not Proficient",28.667,6.333,0,0.667,10,4.333,4,79.333,2.333,19.667,52,37.333,7,21.833,321.333,0,11.901,20.789,169011.019,439727.178,91.375,0,0.00313128939215896,0.0227317594274116,51518
"WESTCHESTER","660803020003","LINDEN HILL SCHOOL","HAWTHORNE-CEDAR KNOLLS UNION FREE SCHOOL DISTRICT","Not Proficient",69,0,1,0,49,39,0.667,10.667,1,94.667,39,71.333,50,13,128.333,6,8.191,36.524,84601.339,162646.753,91.573,0,0.00217533730418714,0.0107248132278337,9013970.76533308
"MONROE","260801060003","LAURELTON-PARDEE INTERMEDIATE SCHOOL","EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT","Not Proficient",39.333,8.333,3.667,0,20.333,19.667,2,52.667,5.333,8.667,49.333,47.333,1.333,21,296.667,0,11.558,26.169,55561.44,225556.18,82.21,0,0.0033319274567693,0.0240602427005643,27408
"WARREN","630701040002","LAKE GEORGE ELEMENTARY SCHOOL","LAKE GEORGE CENTRAL SCHOOL DISTRICT","Not Proficient",18.667,3.333,0.333,0,0.667,1.333,3.333,93,1,12,51,25,0.667,18.333,348.667,0,9.017,44.687,34523.195,58847.036,89.299,0,0.00129099844402335,0.0167614117792054,6542
"KINGS","332000010127","PS 127 MCKINLEY PARK","NEW YORK CITY GEOGRAPHIC DISTRICT #20","Not Proficient",70.333,9,25,0,1.667,22.333,24,51.333,0.333,22.667,46.333,79.333,0,26.333,430.333,0,11.226,22.565,122590.695,60441195.198,96.274,0,0.00627668927886969,0.014459509017006,8461961
"ESSEX","151501060007","TICONDEROGA MIDDLE SCHOOL","TICONDEROGA CENTRAL SCHOOL DISTRICT","Not Proficient",45.333,7.667,0,0.667,1,0,1,97.333,0,19,47.667,55.667,6,16.417,160.333,0,14.576,31.825,143781.16,112509.356,96.941,0,0.00131094875382144,0.00896937665163998,5725
"OTSEGO","472506040001","WORCESTER SCHOOL","WORCESTER CENTRAL SCHOOL DISTRICT","Not Proficient",32.333,4.333,0,0,1.667,1.333,0,96.667,0.333,19,53.333,45.333,8.667,18.148,313,1,9.029,24.053,57675.009,30386.581,85.757,0,0.00122993161580216,0.011954935305597,2382
"KINGS","331900860972","HYDE LEADERSHIP CHARTER SCHOOL OF BROOKLYN",NA,"Not Proficient",70.667,6.333,9,0,74.333,23.667,1.667,0.333,0.667,12.667,54,89.667,40,21.667,315.333,12.667,9.096,25.538,213952.788,65990.486,83.818,1,0.00627668927886969,0.014459509017006,10131654.8038303
"ALLEGANY","020801040001","BELFAST SCHOOL","BELFAST CENTRAL SCHOOL DISTRICT","Not Proficient",40,11.333,0,0,0,2,0,96.667,1,16.667,41.667,55,1.333,17.667,306.333,0.667,7.922,15.356,141502.158,27698.585,84.632,0,0.00142138364779874,0.0114423480083857,2514
"BRONX","320700010005","PS 5 PORT MORRIS","NEW YORK CITY GEOGRAPHIC DISTRICT # 7","Not Proficient",91.333,2,23,1,25.667,72,0,1.333,0,24.333,48,93.667,1,23.583,637,9.667,13.364,26.368,116944.719,40831806.907,90.857,0,0.00911660408481436,0.0160715764710795,8461961
"SARATOGA","521800010012","LAKE AVENUE ELEMENTARY SCHOOL","SARATOGA SPRINGS CITY SCHOOL DISTRICT","Not Proficient",12.333,1.333,0,0,1.333,4.667,2,88.333,3.667,9.667,49.333,15.667,0.333,22.667,343.333,0,11.573,29.877,46146.409,310068.932,89.558,0,0.00100120482463355,0.0119477701852585,50245
"NIAGARA","400400010010","NORTH PARK JUNIOR HIGH SCHOOL","LOCKPORT CITY SCHOOL DISTRICT","Not Proficient",45.333,9.667,1,0.667,16.667,6,1,71.667,3.333,17.667,50,58.667,5.667,19.25,697.667,1,10.571,33.857,143911.456,129276.636,96,0,0.0201076253172572,0.0939633382386482,34832
"ALBANY","010500010006","VAN SCHAICK ISLAND SCHOOL","COHOES CITY SCHOOL DISTRICT","Not Proficient",57.333,10,0.667,0,8.667,10,0.667,75,6.333,22.667,53.333,73,1.333,20,104.333,11.667,8.459,31.602,92233.552,354354.633,89.583,0,0.00344732389059765,0.0256382940716033,16411
"NASSAU","280225020001","BIRCH SCHOOL","MERRICK UNION FREE SCHOOL DISTRICT","Not Proficient",2.667,0,1,0,2,6,5,85.333,2,17.667,46,2.667,0.333,19,443.667,0,8.643,27.802,185988.618,97241.923,85.29,0,0.00141715697438313,0.0106720145400836,9167275.95266775
"RICHMOND","353100010006","PS 6 CPL ALLAN F KIVLEHAN SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT #31","Not Proficient",27.667,10,2.667,1,1,11,3,83,1.667,29,47.667,38,0,26.667,559,0.333,12.065,29.548,176675.699,46529268.336,87,0,0.00350288597239946,0.0117805139819658,8461961
"CAYUGA","051301040003","MORAVIA JUNIOR-SENIOR HIGH SCHOOL","MORAVIA CENTRAL SCHOOL DISTRICT","Not Proficient",31.333,10,0,0,0,1,0.333,95.667,2.333,11.667,48,44.667,4.333,17.101,500,1,11.628,29.737,12532.467,36690,85.119,0,0.0022390617265146,0.0164984831753043,7357
"QUEENS","342400010330","PS 330","NEW YORK CITY GEOGRAPHIC DISTRICT #24","Not Proficient",90.667,4.333,27,0,2.667,86.333,9.333,1.333,0,18.667,48.667,95,0,29.333,418.667,5,11.418,34.203,121601.89,62125464.172,81.75,0,0.00464932850969108,0.0126289441911748,8461961
"QUEENS","342800010050","PS 50 TALFOURD LAWN ELEMENTARY SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT #28","Not Proficient",86,6.667,14.667,12.667,24.667,43,17.333,2,0,21,48,92.667,0,25.667,607.333,3.667,12.228,13.349,120395.079,42826335.346,88.927,0,0.00464932850969108,0.0126289441911748,8461961
"QUEENS","342500011285","WORLD JOURNALISM PREPARATORY:  A COLLEGE BOARD SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT #25","Not Proficient",35.667,12.667,0.667,0,5.667,24.333,17.333,51.667,0.667,21.667,59.333,48.667,0.667,26.25,603.667,19.333,16.615,23.362,166137.395,43086462.176,80.035,0,0.00464932850969108,0.0126289441911748,8461961
"BRONX","320700010161","PS 161 PONCE DE LEON","NEW YORK CITY GEOGRAPHIC DISTRICT # 7","Not Proficient",93.333,4,23.667,0,22,74.667,1,2,0,28.667,44.333,97.333,0,24,393.667,3,9.155,28.062,205390.737,66070773.074,79.714,0,0.00911660408481436,0.0160715764710795,8461961
"BRONX","320900010454","SCIENCE AND TECHNOLOGY ACADEMY:  A MOTT HALL SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT # 9","Not Proficient",87.667,3.667,19,0.667,25.333,71,2.333,0.333,0,22.667,38,91,1.333,29.833,428,34.333,12.466,29.11,177982.419,60770703.271,84.793,0,0.00911660408481436,0.0160715764710795,8461961
"ONONDAGA","420411060002","JAMESVILLE ELEMENTARY SCHOOL","JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT","Not Proficient",11.667,2.667,0,0.333,4.333,1.667,8.333,80,5,12.667,46.333,15.667,0.333,19.333,296.667,0,12.361,5.751,207516.084,171862.921,76.558,0,0.00313128939215896,0.0227317594274116,18582
"QUEENS","342800010121","PS 121","NEW YORK CITY GEOGRAPHIC DISTRICT #28","Not Proficient",72,11,3.667,24.333,19,11.333,42.333,1.667,1.333,13,48.667,83,0,25.333,714,1.333,13.472,30.872,96329.231,36428376.751,86.054,0,0.00464932850969108,0.0126289441911748,8461961
"ERIE","141101060004","GRIFFITH INSTITUTE MIDDLE SCHOOL","SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT","Not Proficient",23.667,9,0,1,0,2.667,1,93,2,11,48.667,36,2.333,18.667,431,1.333,12.084,36.611,133284.262,81635.731,93.289,0,0.0041347794072196,0.0247089073220775,13136
"STEUBEN","571000010008","HUGH W GREGG ELEMENTARY SCHOOL","CORNING CITY SCHOOL DISTRICT","Not Proficient",31.667,12.667,1.667,0,2.667,6.333,1.333,84.333,5.333,16,52.667,48.333,0.333,19.667,197.333,0,12.333,20.999,84160.598,764969.595,87.969,0,0.00159142545669428,0.0135444366333507,33946
"BRONX","320900010236","PS 236 LANGSTON HUGHES","NEW YORK CITY GEOGRAPHIC DISTRICT # 9","Not Proficient",95,3,10.333,0.333,28.667,69.333,0.333,1.333,0.333,28,50.667,98,0,27.333,308.333,3,9.946,15.703,92878.852,84356305.946,82.833,0,0.00911660408481436,0.0160715764710795,8461961
"ERIE","141604060006","PINEHURST ELEMENTARY SCHOOL","FRONTIER CENTRAL SCHOOL DISTRICT","Not Proficient",10.667,4.667,0,0,1,2,0.333,94.667,2,9.333,48,16.333,0,21.667,562,0,12.87,24.324,75374.443,149177.936,92.818,0,0.0041347794072196,0.0247089073220775,36921
