GROUP_CODE,GROUP_NAME,ENTITY_CD,ENTITY_NAME
6,Public School,421001060008,ENDERS ROAD ELEMENTARY SCHOOL
6,Public School,421101060001,K C HEFFERNAN ELEMENTARY SCHOOL
6,Public School,421101060003,MARCELLUS HIGH SCHOOL
6,Public School,421101060004,C S DRIVER MIDDLE SCHOOL
6,Public School,421201040001,ROCKWELL ELEMENTARY SCHOOL
6,Public School,421201040002,WHEELER ELEMENTARY SCHOOL
6,Public School,421201040003,ONONDAGA SENIOR HIGH SCHOOL
6,Public School,421501060001,NATE PERRY ELEMENTARY SCHOOL
6,Public School,421501060002,CHESTNUT HILL MIDDLE SCHOOL
6,Public School,421501060004,ELMCREST ELEMENTARY SCHOOL
6,Public School,421501060005,LIVERPOOL MIDDLE SCHOOL
6,Public School,421501060009,CHESTNUT HILL ELEMENTARY SCHOOL
6,Public School,421501060010,LIVERPOOL ELEMENTARY SCHOOL
6,Public School,421501060011,LIVERPOOL HIGH SCHOOL
6,Public School,421501060012,MORGAN ROAD ELEMENTARY SCHOOL
6,Public School,421501060013,SOULE ROAD ELEMENTARY SCHOOL
6,Public School,421501060014,SOULE ROAD MIDDLE SCHOOL
6,Public School,421501060015,LONG BRANCH ELEMENTARY SCHOOL
6,Public School,421501060016,DONLIN DRIVE ELEMENTARY SCHOOL
6,Public School,421501060019,WILLOW FIELD ELEMENTARY SCHOOL
6,Public School,421504020001,LYNCOURT SCHOOL
6,Public School,421601060002,SKANEATELES SENIOR HIGH SCHOOL
6,Public School,421601060003,WATERMAN ELEMENTARY SCHOOL
6,Public School,421601060004,STATE STREET INTERMEDIATE SCHOOL
6,Public School,421601060005,SKANEATELES MIDDLE SCHOOL
6,Public School,421800010003,CLARY MIDDLE SCHOOL
6,Public School,421800010004,BELLEVUE ELEMENTARY SCHOOL
6,Public School,421800010006,VAN DUYN ELEMENTARY SCHOOL
6,Public School,421800010008,EDWARD SMITH K-8 SCHOOL
6,Public School,421800010010,ROBERTS K-8 SCHOOL
6,Public School,421800010011,MEACHEM ELEMENTARY SCHOOL
6,Public School,421800010012,LEMOYNE ELEMENTARY SCHOOL
6,Public School,421800010013,SALEM HYDE ELEMENTARY SCHOOL
6,Public School,421800010015,HUNTINGTON K-8 SCHOOL
6,Public School,421800010018,DR KING ELEMENTARY SCHOOL
6,Public School,421800010020,DANFORTH MIDDLE SCHOOL
6,Public School,421800010021,FRANKLIN ELEMENTARY SCHOOL
6,Public School,421800010022,FRAZER K-8 SCHOOL
6,Public School,421800010025,HUGHES ELEMENTARY SCHOOL
6,Public School,421800010027,PORTER ELEMENTARY SCHOOL
6,Public School,421800010028,SEYMOUR DUAL LANGUAGE ACADEMY
6,Public School,421800010031,HURLBUT W SMITH K-8 SCHOOL
6,Public School,421800010033,CORCORAN HIGH SCHOOL
6,Public School,421800010035,GRANT MIDDLE SCHOOL
6,Public School,421800010039,NOTTINGHAM HIGH SCHOOL
6,Public School,421800010040,HENNINGER HIGH SCHOOL
6,Public School,421800010041,DELAWARE ACADEMY
6,Public School,421800010042,MCKINLEY-BRIGHTON ELEMENTARY SCHOOL
6,Public School,421800010043,WEBSTER ELEMENTARY SCHOOL
6,Public School,421800010047,INSTITUTE OF TECHNOLOGY AT SYRACUSE CENTRAL
6,Public School,421800010048,LINCOLN MIDDLE SCHOOL
6,Public School,421800010049,FOWLER HIGH SCHOOL
6,Public School,421800010052,DR WEEKS ELEMENTARY SCHOOL
6,Public School,421800010058,EXPEDITIONARY LEARNING MIDDLE SCHOOL
6,Public School,421800010060,WESTSIDE ACADEMY AT BLODGETT
6,Public School,421800010070,SYRACUSE LATIN SCHOOL
6,Public School,421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER
6,Public School,421800010072,DELAWARE PRIMARY SCHOOL
6,Public School,421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL
6,Public School,421800860854,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL
6,Public School,421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL
6,Public School,421902040002,TULLY ELEMENTARY SCHOOL
6,Public School,430300050001,CANANDAIGUA PRIMARY-ELEMENTARY SCHOOL
6,Public School,430300050002,CANANDAIGUA ACADEMY
6,Public School,430300050004,CANANDAIGUA MIDDLE SCHOOL
6,Public School,430501040001,BLOOMFIELD HIGH SCHOOL
6,Public School,430501040002,BLOOMFIELD MIDDLE SCHOOL
6,Public School,430501040004,BLOOMFIELD ELEMENTARY SCHOOL
6,Public School,430700010001,WEST STREET ELEMENTARY SCHOOL
6,Public School,430700010002,NORTH STREET ELEMENTARY SCHOOL
6,Public School,430700010005,GENEVA MIDDLE SCHOOL
6,Public School,430700010006,GENEVA HIGH SCHOOL
6,Public School,430901060001,MARCUS WHITMAN HIGH SCHOOL
6,Public School,430901060002,GORHAM ELEMENTARY SCHOOL
6,Public School,430901060003,MARCUS WHITMAN MIDDLE SCHOOL
6,Public School,430901060007,MIDDLESEX VALLEY ELEMENTARY SCHOOL
6,Public School,431101040001,RED JACKET ELEMENTARY SCHOOL
6,Public School,431101040002,RED JACKET HIGH SCHOOL
6,Public School,431101040003,RED JACKET MIDDLE SCHOOL
6,Public School,431201040002,NAPLES HIGH SCHOOL
6,Public School,431201040003,NAPLES ELEMENTARY SCHOOL
6,Public School,431301060001,MIDLAKES PRIMARY SCHOOL
6,Public School,431301060002,MIDLAKES MIDDLE SCHOOL
6,Public School,431301060003,MIDLAKES INTERMEDIATE SCHOOL
6,Public School,431301060004,MIDLAKES HIGH SCHOOL
6,Public School,431401040001,HONEOYE ELEMENTARY SCHOOL
6,Public School,431401040002,HONEOYE MIDDLE/HIGH SCHOOL
6,Public School,431701060001,VICTOR INTERMEDIATE SCHOOL
6,Public School,431701060002,VICTOR JUNIOR HIGH SCHOOL
6,Public School,431701060003,VICTOR PRIMARY SCHOOL
6,Public School,431701060004,VICTOR SENIOR HIGH SCHOOL
6,Public School,431701060005,VICTOR EARLY CHILDHOOD SCHOOL
6,Public School,440102060001,LITTLE BRITAIN ELEMENTARY SCHOOL
6,Public School,440102060002,TAFT ELEMENTARY SCHOOL
6,Public School,440102060003,WASHINGTONVILLE SENIOR HIGH SCHOOL
6,Public School,440102060004,WASHINGTONVILLE MIDDLE SCHOOL
6,Public School,440102060005,ROUND HILL ELEMENTARY SCHOOL
6,Public School,440201020001,CHESTER ACADEMY-MIDDLE/HIGH SCHOOL
6,Public School,440201020002,CHESTER ELEMENTARY SCHOOL
6,Public School,440301060001,WILLOW AVENUE ELEMENTARY SCHOOL
6,Public School,440301060002,CORNWALL-ON-HUDSON ELEMENTARY SCHOOL
6,Public School,440301060003,CORNWALL CENTRAL HIGH SCHOOL
6,Public School,440301060004,CORNWALL ELEMENTARY SCHOOL
6,Public School,440301060005,CORNWALL MIDDLE SCHOOL
6,Public School,440401060001,E J RUSSELL ELEMENTARY SCHOOL
6,Public School,440401060004,CRISPELL MIDDLE SCHOOL
6,Public School,440401060005,PINE BUSH SENIOR HIGH SCHOOL
6,Public School,440401060006,CIRCLEVILLE ELEMENTARY SCHOOL
6,Public School,440401060007,CIRCLEVILLE MIDDLE SCHOOL
6,Public School,440401060008,PAKANASINK ELEMENTARY SCHOOL
6,Public School,440401060009,PINE BUSH ELEMENTARY SCHOOL
6,Public School,440601040001,GOSHEN CENTRAL HIGH SCHOOL
6,Public School,440601040003,SCOTCHTOWN AVENUE SCHOOL
6,Public School,440601040004,C J HOOKER MIDDLE SCHOOL
6,Public School,440601040005,GOSHEN INTERMEDIATE SCHOOL
6,Public School,440901040001,FORT MONTGOMERY ELEMENTARY SCHOOL
6,Public School,440901040003,JAMES I O'NEILL HIGH SCHOOL
6,Public School,440901040004,HIGHLAND FALLS INTERMEDIATE SCHOOL
6,Public School,441000010006,WILLIAM A CARTER SCHOOL
6,Public School,441000010009,MIDDLETOWN HIGH SCHOOL
6,Public School,441000010010,MIDDLETOWN TWIN TOWERS MIDDLE SCHOOL
6,Public School,441000010014,MONHAGEN MIDDLE SCHOOL
6,Public School,441000010015,MAPLE HILL ELEMENTARY SCHOOL
6,Public School,441000010018,PRESIDENTIAL PARK ELEMENTARY SCHOOL
6,Public School,441101040001,MINISINK VALLEY HIGH SCHOOL
6,Public School,441101040002,MINISINK VALLEY ELEMENTARY SCHOOL
6,Public School,441101040003,MINISINK VALLEY MIDDLE SCHOOL
6,Public School,441101040004,OTISVILLE ELEMENTARY SCHOOL
6,Public School,441101040005,MINISINK VALLEY INTERMEDIATE SCHOOL
6,Public School,441201060001,PINE TREE ELEMENTARY SCHOOL
6,Public School,441201060002,CENTRAL VALLEY SCHOOL
6,Public School,441201060003,NORTH MAIN STREET SCHOOL
6,Public School,441201060005,SMITH CLOVE ELEMENTARY SCHOOL
6,Public School,441201060006,MONROE-WOODBURY HIGH SCHOOL
6,Public School,441201060009,MONROE-WOODBURY MIDDLE SCHOOL
6,Public School,441201060011,SAPPHIRE ELEMENTARY SCHOOL
6,Public School,441202020001,KIRYAS JOEL VILLAGE SCHOOL
6,Public School,441301060001,EAST COLDENHAM ELEMENTARY SCHOOL
6,Public School,441301060002,MONTGOMERY ELEMENTARY SCHOOL
6,Public School,441301060003,WALDEN ELEMENTARY SCHOOL
6,Public School,441301060004,VALLEY CENTRAL HIGH SCHOOL
6,Public School,441301060006,VALLEY CENTRAL MIDDLE SCHOOL
6,Public School,441301060007,BEREA ELEMENTARY SCHOOL
6,Public School,441600010001,BALMVILLE SCHOOL
6,Public School,441600010003,HERITAGE MIDDLE SCHOOL
6,Public School,441600010004,FOSTERTOWN ETC MAGNET SCHOOL
6,Public School,441600010005,GARDNERTOWN FUNDAMENTAL MAGNET SCHOOL
6,Public School,441600010006,GAMS HIGH TECH MAGNET SCHOOL
6,Public School,441600010009,HORIZON-ON-THE-HUDSON MAGNET SCHOOL
6,Public School,441600010010,NEW WINDSOR SCHOOL
6,Public School,441600010012,VAILS GATE HIGH TECH MAGNET SCHOOL
6,Public School,441600010016,SOUTH MIDDLE SCHOOL
6,Public School,441600010017,NEWBURGH FREE ACADEMY-MAIN CAMPUS
6,Public School,441600010020,TEMPLE HILL SCHOOL
6,Public School,441600010021,MEADOW HILL GLOBAL EXPLORATIONS MAGNET SCHOOL
6,Public School,441600861060,NEWBURGH PREPARATORY CHARTER HIGH SCHOOL
6,Public School,441800050001,ANNA S KUHL ELEMENTARY SCHOOL
6,Public School,441800050002,N A HAMILTON BICENTENIAL SCHOOL
6,Public School,441800050005,PORT JERVIS MIDDLE SCHOOL
6,Public School,441800050006,PORT JERVIS SENIOR HIGH SCHOOL
6,Public School,441903020001,GEORGE F BAKER HIGH SCHOOL
6,Public School,441903020002,GEORGE GRANT MASON ELEMENTARY SCHOOL
6,Public School,442101060002,WARWICK VALLEY HIGH SCHOOL
6,Public School,442101060003,WARWICK VALLEY MIDDLE SCHOOL
6,Public School,442101060004,PARK AVENUE ELEMENTARY SCHOOL
6,Public School,442101060007,SANFORDVILLE ELEMENTARY SCHOOL
6,Public School,442111020001,GREENWOOD LAKE MIDDLE SCHOOL
6,Public School,442111020002,GREENWOOD LAKE ELEMENTARY SCHOOL
6,Public School,442115020001,S S SEWARD INSTITUTE
6,Public School,442115020002,GOLDEN HILL ELEMENTARY
6,Public School,450101060002,RONALD L SODOMA ELEMENTARY SCHOOL
6,Public School,450101060003,CHARLES D'AMICO HIGH SCHOOL
6,Public School,450101060005,CARL I BERGERSON MIDDLE SCHOOL
6,Public School,450607040002,KENDALL JUNIOR-SENIOR HIGH SCHOOL
6,Public School,450607040003,KENDALL ELEMENTARY SCHOOL
6,Public School,450704040001,HOLLEY JUNIOR SENIOR HIGH SCHOOL
6,Public School,450704040005,HOLLEY ELEMENTARY SCHOOL
6,Public School,450801060002,OAK ORCHARD SCHOOL
6,Public School,450801060003,CLIFFORD WISE INTERMEDIATE/MIDDLE SCHOOL
6,Public School,450801060004,MEDINA HIGH SCHOOL
6,Public School,451001040001,LYNDONVILLE ELEMENTARY SCHOOL
6,Public School,451001040002,L A WEBBER MIDDLE-HIGH SCHOOL
6,Public School,460102040006,ALTMAR-PARISH-WILLIAMSTOWN JR/SR HIGH SCHOOL
6,Public School,460102040007,ALTMAR-PARISH-WILLIAMSTOWN ELEMENTARY SCHOOL
6,Public School,460500010001,FAIRGRIEVE SCHOOL
6,Public School,460500010005,G RAY BODLEY HIGH SCHOOL
6,Public School,460500010006,FULTON JUNIOR HIGH SCHOOL
6,Public School,460500010007,GRANBY ELEMENTARY SCHOOL
6,Public School,460500010008,J E LANIGAN SCHOOL
6,Public School,460500010011,VOLNEY ELEMENTARY SCHOOL
6,Public School,460701040001,KENNEY MIDDLE SCHOOL
6,Public School,460701040002,HANNIBAL HIGH SCHOOL
6,Public School,460701040003,FAIRLEY SCHOOL
6,Public School,460801060001,AURA A COLE ELEMENTARY SCHOOL
6,Public School,460801060002,BREWERTON ELEMENTARY SCHOOL
6,Public School,460801060003,CENTRAL SQUARE INTERMEDIATE SCHOOL
6,Public School,460801060005,PAUL V MOORE HIGH SCHOOL
6,Public School,460801060006,MILLARD HAWK PRIMARY SCHOOL
6,Public School,460801060007,HASTINGS MALLORY ELEMENTARY SCHOOL
6,Public School,460801060008,CENTRAL SQUARE MIDDLE SCHOOL
6,Public School,460901060001,MEXICO ELEMENTARY SCHOOL
6,Public School,460901060002,PALERMO ELEMENTARY SCHOOL
6,Public School,460901060003,MEXICO HIGH SCHOOL
6,Public School,460901060004,NEW HAVEN ELEMENTARY SCHOOL
6,Public School,460901060005,MEXICO MIDDLE SCHOOL
6,Public School,461300010002,CHARLES E RILEY ELEMENTARY SCHOOL
6,Public School,461300010003,LEIGHTON ELEMENTARY SCHOOL
6,Public School,461300010004,FITZHUGH PARK ELEMENTARY SCHOOL
6,Public School,461300010005,KINGSFORD PARK ELEMENTARY SCHOOL
6,Public School,461300010006,MINETTO ELEMENTARY SCHOOL
6,Public School,461300010007,OSWEGO MIDDLE SCHOOL
6,Public School,461300010008,OSWEGO HIGH SCHOOL
6,Public School,461300010010,BUCCANEER JUNIOR/SENIOR HIGH SCHOOL (THE)
6,Public School,461801040001,PULASKI HIGH SCHOOL
6,Public School,461801040003,PULASKI ELEMENTARY SCHOOL
6,Public School,461801040004,PULASKI MIDDLE SCHOOL
6,Public School,461901040001,SANDY CREEK HIGH SCHOOL
6,Public School,461901040002,SANDY CREEK ELEMENTARY SCHOOL
6,Public School,461901040003,SANDY CREEK MIDDLE SCHOOL
6,Public School,462001060001,MICHAEL A MAROUN ELEMENTARY SCHOOL
6,Public School,462001060004,EMERSON J DILLON MIDDLE SCHOOL
6,Public School,462001060006,JOHN C BIRDLEBOUGH HIGH SCHOOL
6,Public School,470202040002,GILBERTSVILLE-MOUNT UPTON ELEMENTARY SCHOOL
6,Public School,470202040003,GILBERTSVILLE-MOUNT UPTON JUNIOR-SENIOR HIGH SCHOOL
6,Public School,470501040001,EDMESTON CENTRAL SCHOOL
6,Public School,470801040001,LAURENS CENTRAL SCHOOL
6,Public School,470901040001,SCHENEVUS CENTRAL SCHOOL
6,Public School,471101040001,MILFORD CENTRAL SCHOOL
6,Public School,471201040001,MORRIS CENTRAL SCHOOL
6,Public School,471400010002,ONEONTA SENIOR HIGH SCHOOL
6,Public School,471400010003,VALLEYVIEW ELEMENTARY SCHOOL
6,Public School,471400010004,GREATER PLAINS ELEMENTARY SCHOOL
6,Public School,471400010007,ONEONTA MIDDLE SCHOOL
6,Public School,471400010008,RIVERSIDE ELEMENTARY SCHOOL
6,Public School,471601040002,OTEGO ELEMENTARY SCHOOL
6,Public School,471601040004,UNADILLA ELEMENTARY SCHOOL
6,Public School,471601040005,UNATEGO JUNIOR-SENIOR HIGH SCHOOL
6,Public School,471601040006,UNATEGO MIDDLE SCHOOL
6,Public School,471701040001,COOPERSTOWN ELEMENTARY SCHOOL
6,Public School,471701040003,COOPERSTOWN JUNIOR/SENIOR HIGH SCHOOL
6,Public School,472001040001,RICHFIELD SPRINGS CENTRAL SCHOOL
6,Public School,472001040002,RICHFIELD SPRINGS JR/SR HIGH SCHOOL
6,Public School,472202040001,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL
6,Public School,472506040001,WORCESTER SCHOOL
6,Public School,480101060001,MAHOPAC HIGH SCHOOL
6,Public School,480101060002,AUSTIN ROAD ELEMENTARY SCHOOL
6,Public School,480101060004,MAHOPAC MIDDLE SCHOOL
6,Public School,480101060005,LAKEVIEW ELEMENTARY SCHOOL
6,Public School,480101060006,FULMAR ROAD ELEMENTARY SCHOOL
6,Public School,480102060001,KENT PRIMARY SCHOOL
6,Public School,480102060002,KENT ELEMENTARY SCHOOL
6,Public School,480102060003,MATTHEW PATERSON ELEMENTARY SCHOOL
6,Public School,480102060005,CARMEL HIGH SCHOOL
6,Public School,480102060007,GEORGE FISCHER MIDDLE SCHOOL
6,Public School,480401040001,HALDANE ELEMENTARY/MIDDLE SCHOOL
6,Public School,480401040002,HALDANE HIGH SCHOOL
6,Public School,480404020001,GARRISON SCHOOL
6,Public School,480503040001,PUTNAM VALLEY HIGH SCHOOL
6,Public School,480503040002,PUTNAM VALLEY MIDDLE SCHOOL
6,Public School,480503040003,PUTNAM VALLEY ELEMENTARY SCHOOL
6,Public School,480601060002,C V STARR INTERMEDIATE SCHOOL
6,Public School,480601060003,BREWSTER HIGH SCHOOL
6,Public School,480601060004,JOHN F KENNEDY ELEMENTARY SCHOOL
6,Public School,480601060005,HENRY H WELLS MIDDLE SCHOOL
6,Public School,490101040001,BERLIN ELEMENTARY SCHOOL
6,Public School,490101040004,BERLIN MIDDLE SCHOOL
6,Public School,490101040006,BERLIN HIGH SCHOOL
6,Public School,490202040002,TAMARAC MIDDLE SCHOOL HIGH SCHOOL
6,Public School,490202040003,TAMARAC ELEMENTARY SCHOOL
6,Public School,490301060001,DONALD P SUTHERLAND SCHOOL
6,Public School,490301060002,BELL TOP SCHOOL
6,Public School,490301060003,GREEN MEADOW SCHOOL
6,Public School,490301060005,CITIZEN EDMOND GENET SCHOOL
6,Public School,490301060006,RED MILL SCHOOL
6,Public School,490301060007,COLUMBIA HIGH SCHOOL
6,Public School,500101060002,BARDONIA ELEMENTARY SCHOOL
6,Public School,500101060006,LAUREL PLAINS ELEMENTARY SCHOOL
6,Public School,500101060007,LINK ELEMENTARY SCHOOL
6,Public School,500101060008,NEW CITY ELEMENTARY SCHOOL
6,Public School,500101060010,WEST NYACK ELEMENTARY SCHOOL
6,Public School,500101060011,CLARKSTOWN NORTH SENIOR HIGH SCHOOL
6,Public School,500101060014,LAKEWOOD ELEMENTARY SCHOOL
6,Public School,500101060015,WOODGLEN ELEMENTARY SCHOOL
6,Public School,500101060016,STRAWTOWN ELEMENTARY SCHOOL
6,Public School,500101060019,CLARKSTOWN SOUTH SENIOR HIGH SCHOOL
6,Public School,500101060020,BIRCHWOOD SCHOOL
6,Public School,500101060022,FELIX FESTA DETERMINATION MIDDLE SCHOOL
6,Public School,500101060023,FELIX FESTA CHARACTER MIDDLE SCHOOL
6,Public School,500101060024,FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL
6,Public School,500108030001,HIGHVIEW ELEMENTARY SCHOOL
6,Public School,500108030002,GEORGE W MILLER ELEMENTARY SCHOOL
6,Public School,500108030003,A MACARTHUR BARR MIDDLE SCHOOL
6,Public School,500108030004,NANUET SENIOR HIGH SCHOOL
6,Public School,500108030005,A MACARTHUR BARR MS 5-6 ACADEMY
6,Public School,500201060001,WILLOW GROVE ELEMENTARY SCHOOL
6,Public School,500201060004,STONY POINT ELEMENTARY SCHOOL
6,Public School,500201060008,JAMES A FARLEY ELEMENTARY SCHOOL
6,Public School,500201060009,NORTH ROCKLAND HIGH SCHOOL
6,Public School,500201060010,HAVERSTRAW ELEMENTARY SCHOOL
6,Public School,500201060011,THIELLS ELEMENTARY SCHOOL
6,Public School,500201060012,WEST HAVERSTRAW ELEMENTARY SCHOOL
6,Public School,500201060013,FIELDSTONE MIDDLE SCHOOL
6,Public School,500301060004,TAPPAN ZEE ELEMENTARY SCHOOL
6,Public School,500301060006,WILLIAM O SCHAEFER ELEMENTARY SCHOOL
6,Public School,500301060007,TAPPAN ZEE HIGH SCHOOL
6,Public School,500301060008,SOUTH ORANGETOWN MIDDLE SCHOOL
6,Public School,500301060009,COTTAGE LANE ELEMENTARY SCHOOL
6,Public School,500304030002,LIBERTY ELEMENTARY SCHOOL
6,Public School,500304030004,UPPER NYACK SCHOOL
6,Public School,500304030005,VALLEY COTTAGE SCHOOL
6,Public School,500304030006,NYACK SENIOR HIGH SCHOOL
6,Public School,500304030007,NYACK MIDDLE SCHOOL
6,Public School,500308030003,EVANS PARK SCHOOL
6,Public School,500308030008,PEARL RIVER HIGH SCHOOL
6,Public School,500308030009,PEARL RIVER MIDDLE SCHOOL
6,Public School,500308030010,FRANKLIN AVENUE SCHOOL
6,Public School,500308030011,LINCOLN AVENUE SCHOOL
6,Public School,500401060001,CHERRY LANE ELEMENTARY SCHOOL
6,Public School,500401060002,RICHARD P CONNOR ELEMENTARY SCHOOL
6,Public School,500401060004,SLOATSBURG ELEMENTARY SCHOOL
6,Public School,500401060009,SUFFERN SENIOR HIGH SCHOOL
6,Public School,500401060010,MONTEBELLO ROAD SCHOOL
6,Public School,500401060011,SUFFERN MIDDLE SCHOOL
6,Public School,500401060012,VIOLA ELEMENTARY SCHOOL
6,Public School,500402060001,FLEETWOOD ELEMENTARY SCHOOL
6,Public School,500402060002,GRANDVIEW ELEMENTARY SCHOOL
6,Public School,500402060003,HEMPSTEAD ELEMENTARY SCHOOL
6,Public School,500402060004,KAKIAT ELEMENTARY SCHOOL
6,Public School,500402060005,MARGETTS ELEMENTARY SCHOOL
6,Public School,500402060006,EAST RAMAPO EARLY CHILDHOOD CENTER AT KAKIAT
6,Public School,500402060010,SUMMIT PARK ELEMENTARY SCHOOL
6,Public School,500402060013,CHESTNUT RIDGE MIDDLE SCHOOL
6,Public School,500402060014,SPRING VALLEY HIGH SCHOOL
6,Public School,500402060015,POMONA MIDDLE SCHOOL
6,Public School,500402060016,ELMWOOD ELEMENTARY SCHOOL
6,Public School,500402060018,RAMAPO HIGH SCHOOL
6,Public School,500402060019,LIME KILN ELEMENTARY SCHOOL
6,Public School,500402060023,ELDORADO ELEMENTARY SCHOOL
6,Public School,510101040001,ST LAWRENCE MIDDLE SCHOOL
6,Public School,510101040002,SAINT LAWRENCE ELEMENTARY SCHOOL
6,Public School,510101040003,SAINT LAWRENCE HIGH SCHOOL
6,Public School,510201060001,F S BANFORD ELEMENTARY SCHOOL
6,Public School,510201060003,H C WILLIAMS SENIOR HIGH SCHOOL
6,Public School,510201060004,J M MCKENNEY MIDDLE SCHOOL
6,Public School,510401040001,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL
6,Public School,510401040002,CLIFTON-FINE ELEMENTARY SCHOOL
6,Public School,510501040001,COLTON-PIERREPONT CENTRAL SCHOOL
6,Public School,511101060005,GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL
6,Public School,511101060006,EAST SIDE ELEMENTARY SCHOOL
6,Public School,511101060007,WEST SIDE ELEMENTARY SCHOOL
6,Public School,511201040001,HAMMOND CENTRAL SCHOOL
6,Public School,511301040002,HERMON-DEKALB CENTRAL SCHOOL
6,Public School,511602040002,LISBON CENTRAL SCHOOL
6,Public School,511901040001,MADRID-WADDINGTON JUNIOR-SENIOR HIGH SCHOOL
6,Public School,511901040004,MADRID-WADDINGTON ELEMENTARY SCHOOL
6,Public School,512001060001,JEFFERSON ELEMENTARY SCHOOL
6,Public School,512001060004,MADISON ELEMENTARY SCHOOL
6,Public School,512001060005,NIGHTENGALE ELEMENTARY SCHOOL
6,Public School,512001060008,MASSENA SENIOR HIGH SCHOOL
6,Public School,512001060009,J WILLIAM LEARY JUNIOR HIGH SCHOOL
6,Public School,512101040001,MORRISTOWN CENTRAL SCHOOL
6,Public School,512201040001,NORWOOD-NORFOLK SCHOOL
6,Public School,490301060008,HOWARD L GOFF SCHOOL
6,Public School,490501060002,HOOSICK FALLS ELEMENTARY SCHOOL
6,Public School,490501060003,HOOSICK FALLS JUNIOR/SENIOR HIGH SCHOOL
6,Public School,490601060002,KNICKERBACKER MIDDLE SCHOOL
6,Public School,490601060003,LANSINGBURGH SENIOR HIGH SCHOOL
6,Public School,490601060008,TURNPIKE ELEMENTARY SCHOOL
6,Public School,490601060009,RENSSELAER PARK ELEMENTARY SCHOOL
6,Public School,490801080001,NORTH GREENBUSH SCHOOL
6,Public School,490804020002,GARDNER-DICKINSON SCHOOL
6,Public School,491200010006,VAN RENSSELAER ELEMENTARY SCHOOL
6,Public School,491200010007,RENSSELAER JUNIOR/SENIOR HIGH SCHOOL
6,Public School,491302060001,SAND LAKE-MILLER HILL SCHOOL
6,Public School,491302060002,AVERILL PARK HIGH SCHOOL
6,Public School,491302060004,POESTENKILL ELEMENTARY SCHOOL
6,Public School,491302060005,WEST SAND LAKE ELEMENTARY SCHOOL
6,Public School,491302060006,ALGONQUIN MIDDLE SCHOOL
6,Public School,491401040001,HOOSIC VALLEY ELEMENTARY SCHOOL
6,Public School,491401040002,HOOSIC VALLEY JUNIOR SENIOR HIGH SCHOOL
6,Public School,491501040002,MAPLE HILL HIGH SCHOOL
6,Public School,491501040003,CASTLETON ELEMENTARY SCHOOL
6,Public School,491501040004,MAPLE HILL MIDDLE SCHOOL
6,Public School,491700010002,PS 2
6,Public School,491700010014,PS 14
6,Public School,491700010016,PS 16
6,Public School,491700010018,PS 18
6,Public School,491700010019,TROY HIGH SCHOOL
6,Public School,491700010020,CARROLL HILL SCHOOL
6,Public School,491700010021,TROY MIDDLE SCHOOL
6,Public School,491700860931,TRUE NORTH TROY PREPARATORY CHARTER SCHOOL
6,Public School,500101060001,LITTLE TOR ELEMENTARY SCHOOL
6,Public School,580205060006,WAVERLY AVENUE SCHOOL
6,Public School,580205060007,SAGAMORE MIDDLE SCHOOL
6,Public School,580205060011,SENECA MIDDLE SCHOOL
6,Public School,580205060012,WENONAH SCHOOL
6,Public School,580205060013,CAYUGA SCHOOL
6,Public School,580205060014,MERRIMAC SCHOOL
6,Public School,580205060015,CHIPPEWA ELEMENTARY SCHOOL
6,Public School,580205060017,TECUMSEH ELEMENTARY SCHOOL
6,Public School,580205060018,TAMARAC ELEMENTARY SCHOOL
6,Public School,580205060019,SACHEM HIGH SCHOOL NORTH
6,Public School,580205060020,SACHEM HIGH SCHOOL EAST
6,Public School,580205060021,SEQUOYA MIDDLE SCHOOL
6,Public School,580205060022,SAMOSET MIDDLE SCHOOL
6,Public School,580206020002,PORT JEFFERSON MIDDLE SCHOOL
6,Public School,580206020003,EARL L VANDERMEULEN HIGH SCHOOL
6,Public School,580206020004,PORT JEFFERSON ELEMENTARY SCHOOL
6,Public School,580207020001,MOUNT SINAI ELEMENTARY SCHOOL
6,Public School,580207020002,MOUNT SINAI MIDDLE SCHOOL
6,Public School,580207020003,MOUNT SINAI HIGH SCHOOL
6,Public School,580208020001,NORTH COUNTRY ROAD SCHOOL
6,Public School,580208020002,ANDREW MULLER PRIMARY SCHOOL
6,Public School,580208020003,MILLER PLACE HIGH SCHOOL
6,Public School,580208020004,SOUND BEACH SCHOOL
6,Public School,580209020001,JOSEPH A EDGAR IMTERMEDIATE SCHOOL
6,Public School,580209020002,ROCKY POINT HIGH SCHOOL
6,Public School,580209020003,FRANK J CARASITI ELEMENTARY SCHOOL
6,Public School,580209020004,ROCKY POINT MIDDLE SCHOOL
6,Public School,580211060002,HAWKINS PATH SCHOOL
6,Public School,580211060003,HOLBROOK ROAD SCHOOL
6,Public School,580211060004,NORTH COLEMAN ROAD SCHOOL
6,Public School,580211060005,OXHEAD ROAD SCHOOL
